filename,distortion_scale,flip_prob,loss,samples_per_point
ILSVRC2012_val_00046425.png,0.15,0.0,0.11889620125293732,1
ILSVRC2012_val_00018535.png,0.15,0.25,0.2954607605934143,1
ILSVRC2012_val_00016740.png,0.15,0.25,4.1626105308532715,1
ILSVRC2012_val_00021755.png,0.15,0.25,0.05248682573437691,1
ILSVRC2012_val_00017115.png,0.15,0.25,0.7414538860321045,1
ILSVRC2012_val_00044407.png,0.15,0.25,0.027796976268291473,1
ILSVRC2012_val_00029444.png,0.15,0.25,0.025602933019399643,1
ILSVRC2012_val_00047939.png,0.15,0.25,0.26557788252830505,1
ILSVRC2012_val_00046425.png,0.15,0.25,0.03240867331624031,1
ILSVRC2012_val_00018535.png,0.15,0.5,0.09204526245594025,1
ILSVRC2012_val_00016740.png,0.15,0.5,1.9401381015777588,1
ILSVRC2012_val_00021755.png,0.15,0.5,0.13918893039226532,1
ILSVRC2012_val_00017115.png,0.15,0.5,0.023060359060764313,1
ILSVRC2012_val_00044407.png,0.15,0.5,0.009649774059653282,1
ILSVRC2012_val_00029444.png,0.15,0.5,0.03768031671643257,1
ILSVRC2012_val_00047939.png,0.15,0.5,1.3774487972259521,1
ILSVRC2012_val_00046425.png,0.15,0.5,0.08010491728782654,1
ILSVRC2012_val_00018535.png,0.15,0.75,0.10549551993608475,1
ILSVRC2012_val_00016740.png,0.15,0.75,2.1262705326080322,1
ILSVRC2012_val_00021755.png,0.15,0.75,0.3949241042137146,1
ILSVRC2012_val_00017115.png,0.15,0.75,0.040395572781562805,1
ILSVRC2012_val_00044407.png,0.15,0.75,0.004176585003733635,1
ILSVRC2012_val_00029444.png,0.15,0.75,0.014523857273161411,1
ILSVRC2012_val_00047939.png,0.15,0.75,0.1830967515707016,1
ILSVRC2012_val_00046425.png,0.15,0.75,0.11116994917392731,1
ILSVRC2012_val_00018535.png,0.15,1.0,0.22139431536197662,1
ILSVRC2012_val_00016740.png,0.15,1.0,5.454984664916992,1
ILSVRC2012_val_00021755.png,0.15,1.0,1.1230918169021606,1
ILSVRC2012_val_00017115.png,0.15,1.0,0.10599679499864578,1
ILSVRC2012_val_00044407.png,0.15,1.0,0.009664650075137615,1
ILSVRC2012_val_00029444.png,0.15,1.0,0.049571599811315536,1
ILSVRC2012_val_00047939.png,0.15,1.0,0.0731842964887619,1
ILSVRC2012_val_00046425.png,0.15,1.0,0.4111444652080536,1
ILSVRC2012_val_00018535.png,0.2,0.0,4.562971115112305,1
ILSVRC2012_val_00016740.png,0.2,0.0,5.967849254608154,1
ILSVRC2012_val_00021755.png,0.2,0.0,3.372026205062866,1
ILSVRC2012_val_00017115.png,0.2,0.0,0.028828321024775505,1
ILSVRC2012_val_00044407.png,0.2,0.0,0.00011944057769142091,1
ILSVRC2012_val_00029444.png,0.2,0.0,0.5670020580291748,1
ILSVRC2012_val_00047939.png,0.2,0.0,0.12397310882806778,1
ILSVRC2012_val_00046425.png,0.2,0.0,0.0836513489484787,1
ILSVRC2012_val_00018535.png,0.2,0.25,0.099860779941082,1
ILSVRC2012_val_00016740.png,0.2,0.25,1.8093202114105225,1
ILSVRC2012_val_00021755.png,0.2,0.25,0.3464391231536865,1
ILSVRC2012_val_00017115.png,0.2,0.25,0.01745271310210228,1
ILSVRC2012_val_00044407.png,0.2,0.25,0.0008138681878335774,1
ILSVRC2012_val_00029444.png,0.2,0.25,0.0009480987209826708,1
ILSVRC2012_val_00047939.png,0.2,0.25,7.778725624084473,1
ILSVRC2012_val_00046425.png,0.2,0.25,0.2920013964176178,1
ILSVRC2012_val_00018535.png,0.2,0.5,1.1755239963531494,1
ILSVRC2012_val_00016740.png,0.2,0.5,3.5165491104125977,1
ILSVRC2012_val_00021755.png,0.2,0.5,1.595424771308899,1
ILSVRC2012_val_00017115.png,0.2,0.5,0.09128671884536743,1
ILSVRC2012_val_00044407.png,0.2,0.5,0.004413625691086054,1
ILSVRC2012_val_00029444.png,0.2,0.5,0.025344712659716606,1
ILSVRC2012_val_00047939.png,0.2,0.5,0.983535647392273,1
ILSVRC2012_val_00046425.png,0.2,0.5,0.08782528340816498,1
ILSVRC2012_val_00018535.png,0.2,0.75,0.14597763121128082,1
ILSVRC2012_val_00016740.png,0.2,0.75,6.110996723175049,1
ILSVRC2012_val_00021755.png,0.2,0.75,0.15005910396575928,1
ILSVRC2012_val_00017115.png,0.2,0.75,0.03819047659635544,1
ILSVRC2012_val_00044407.png,0.2,0.75,0.00019596086349338293,1
ILSVRC2012_val_00029444.png,0.2,0.75,0.0018541302997618914,1
ILSVRC2012_val_00047939.png,0.2,0.75,0.14764152467250824,1
ILSVRC2012_val_00046425.png,0.2,0.75,0.23218156397342682,1
ILSVRC2012_val_00018535.png,0.2,1.0,3.632671356201172,1
ILSVRC2012_val_00016740.png,0.2,1.0,2.9942734241485596,1
ILSVRC2012_val_00021755.png,0.2,1.0,1.6073100566864014,1
ILSVRC2012_val_00017115.png,0.2,1.0,0.016630707308650017,1
ILSVRC2012_val_00044407.png,0.2,1.0,0.004704359918832779,1
ILSVRC2012_val_00029444.png,0.2,1.0,0.002209247788414359,1
ILSVRC2012_val_00047939.png,0.2,1.0,0.009521784260869026,1
ILSVRC2012_val_00046425.png,0.2,1.0,0.08659683912992477,1
ILSVRC2012_val_00018535.png,0.25,0.0,0.15963731706142426,1
ILSVRC2012_val_00016740.png,0.25,0.0,0.0960400402545929,1
ILSVRC2012_val_00021755.png,0.25,0.0,0.28952905535697937,1
ILSVRC2012_val_00017115.png,0.25,0.0,0.05489133298397064,1
ILSVRC2012_val_00044407.png,0.25,0.0,0.0003023882454726845,1
ILSVRC2012_val_00029444.png,0.25,0.0,0.01883806847035885,1
ILSVRC2012_val_00047939.png,0.25,0.0,9.518451690673828,1
ILSVRC2012_val_00046425.png,0.25,0.0,0.0354653038084507,1
ILSVRC2012_val_00018535.png,0.25,0.25,0.6502830386161804,1
ILSVRC2012_val_00016740.png,0.25,0.25,2.4315176010131836,1
ILSVRC2012_val_00021755.png,0.25,0.25,5.934032440185547,1
ILSVRC2012_val_00017115.png,0.25,0.25,0.14074641466140747,1
ILSVRC2012_val_00044407.png,0.25,0.25,0.016285600140690804,1
ILSVRC2012_val_00029444.png,0.25,0.25,0.011338086798787117,1
ILSVRC2012_val_00047939.png,0.25,0.25,3.5849690437316895,1
ILSVRC2012_val_00046425.png,0.25,0.25,0.04510203003883362,1
ILSVRC2012_val_00018535.png,0.25,0.5,0.11556975543498993,1
ILSVRC2012_val_00016740.png,0.25,0.5,6.113327980041504,1
ILSVRC2012_val_00021755.png,0.25,0.5,1.3139616250991821,1
ILSVRC2012_val_00017115.png,0.25,0.5,0.08003228902816772,1
ILSVRC2012_val_00044407.png,0.25,0.5,0.5578600168228149,1
ILSVRC2012_val_00029444.png,0.25,0.5,0.013644524849951267,1
ILSVRC2012_val_00047939.png,0.25,0.5,2.0855250358581543,1
ILSVRC2012_val_00046425.png,0.25,0.5,0.4882667064666748,1
ILSVRC2012_val_00018535.png,0.25,0.75,0.1128801703453064,1
ILSVRC2012_val_00016740.png,0.25,0.75,7.124339580535889,1
ILSVRC2012_val_00021755.png,0.25,0.75,0.7265298962593079,1
ILSVRC2012_val_00017115.png,0.25,0.75,0.032025329768657684,1
ILSVRC2012_val_00044407.png,0.25,0.75,0.0004592079494614154,1
ILSVRC2012_val_00029444.png,0.25,0.75,0.00810252409428358,1
ILSVRC2012_val_00047939.png,0.25,0.75,4.699748516082764,1
ILSVRC2012_val_00046425.png,0.25,0.75,0.022668637335300446,1
ILSVRC2012_val_00018535.png,0.25,1.0,0.12391771376132965,1
ILSVRC2012_val_00016740.png,0.25,1.0,3.182096242904663,1
ILSVRC2012_val_00021755.png,0.25,1.0,0.32023653388023376,1
ILSVRC2012_val_00017115.png,0.25,1.0,0.031237289309501648,1
ILSVRC2012_val_00044407.png,0.25,1.0,0.0007721779984422028,1
ILSVRC2012_val_00029444.png,0.25,1.0,0.01954580843448639,1
ILSVRC2012_val_00047939.png,0.25,1.0,0.04295914247632027,1
ILSVRC2012_val_00046425.png,0.25,1.0,0.07967459410429001,1
ILSVRC2012_val_00018535.png,0.3,0.0,0.9420244097709656,1
ILSVRC2012_val_00016740.png,0.3,0.0,2.9132168292999268,1
ILSVRC2012_val_00021755.png,0.3,0.0,0.8687493205070496,1
ILSVRC2012_val_00017115.png,0.3,0.0,0.04847853630781174,1
ILSVRC2012_val_00044407.png,0.3,0.0,0.0031547797843813896,1
ILSVRC2012_val_00029444.png,0.3,0.0,0.023834729567170143,1
ILSVRC2012_val_00047939.png,0.3,0.0,4.09013557434082,1
ILSVRC2012_val_00046425.png,0.3,0.0,0.03125739470124245,1
ILSVRC2012_val_00018535.png,0.3,0.25,1.745471715927124,1
ILSVRC2012_val_00016740.png,0.3,0.25,0.5520461797714233,1
ILSVRC2012_val_00021755.png,0.3,0.25,1.3796082735061646,1
ILSVRC2012_val_00017115.png,0.3,0.25,0.015424954704940319,1
ILSVRC2012_val_00044407.png,0.3,0.25,0.01177279744297266,1
ILSVRC2012_val_00029444.png,0.3,0.25,0.006811376195400953,1
ILSVRC2012_val_00047939.png,0.3,0.25,0.16593870520591736,1
ILSVRC2012_val_00046425.png,0.3,0.25,0.27046269178390503,1
ILSVRC2012_val_00018535.png,0.3,0.5,5.2664995193481445,1
ILSVRC2012_val_00016740.png,0.3,0.5,5.675602436065674,1
ILSVRC2012_val_00021755.png,0.3,0.5,0.1651131510734558,1
ILSVRC2012_val_00017115.png,0.3,0.5,5.617130279541016,1
ILSVRC2012_val_00044407.png,0.3,0.5,0.00726001150906086,1
ILSVRC2012_val_00029444.png,0.3,0.5,0.038039807230234146,1
ILSVRC2012_val_00047939.png,0.3,0.5,1.0466370582580566,1
ILSVRC2012_val_00046425.png,0.3,0.5,1.2531540393829346,1
ILSVRC2012_val_00018535.png,0.3,0.75,1.600053310394287,1
ILSVRC2012_val_00016740.png,0.3,0.75,4.676918029785156,1
ILSVRC2012_val_00021755.png,0.3,0.75,4.356060028076172,1
ILSVRC2012_val_00017115.png,0.3,0.75,0.9317072033882141,1
ILSVRC2012_val_00044407.png,0.3,0.75,0.00024005869636312127,1
ILSVRC2012_val_00029444.png,0.3,0.75,0.5447659492492676,1
ILSVRC2012_val_00047939.png,0.3,0.75,5.521231651306152,1
ILSVRC2012_val_00046425.png,0.3,0.75,4.743085861206055,1
ILSVRC2012_val_00018535.png,0.3,1.0,3.7369511127471924,1
ILSVRC2012_val_00016740.png,0.3,1.0,4.883955955505371,1
ILSVRC2012_val_00021755.png,0.3,1.0,3.5754237174987793,1
ILSVRC2012_val_00017115.png,0.3,1.0,0.16320998966693878,1
ILSVRC2012_val_00044407.png,0.3,1.0,0.0004048719711136073,1
ILSVRC2012_val_00029444.png,0.3,1.0,0.04822229593992233,1
ILSVRC2012_val_00047939.png,0.3,1.0,7.313260078430176,1
ILSVRC2012_val_00046425.png,0.3,1.0,0.06829531490802765,1
ILSVRC2012_val_00018535.png,0.4,0.0,1.2493040561676025,1
ILSVRC2012_val_00016740.png,0.4,0.0,7.081033229827881,1
ILSVRC2012_val_00021755.png,0.4,0.0,2.5326590538024902,1
ILSVRC2012_val_00017115.png,0.4,0.0,0.019607413560152054,1
ILSVRC2012_val_00044407.png,0.4,0.0,0.13238568603992462,1
ILSVRC2012_val_00029444.png,0.4,0.0,0.03844310715794563,1
ILSVRC2012_val_00047939.png,0.4,0.0,9.20697021484375,1
ILSVRC2012_val_00046425.png,0.4,0.0,6.3110504150390625,1
ILSVRC2012_val_00018535.png,0.4,0.25,6.364346504211426,1
ILSVRC2012_val_00016740.png,0.4,0.25,6.315771102905273,1
ILSVRC2012_val_00021755.png,0.4,0.25,0.9958757162094116,1
ILSVRC2012_val_00017115.png,0.4,0.25,0.06761257350444794,1
ILSVRC2012_val_00044407.png,0.4,0.25,0.04702335223555565,1
ILSVRC2012_val_00029444.png,0.4,0.25,0.020967260003089905,1
ILSVRC2012_val_00047939.png,0.4,0.25,5.377439498901367,1
ILSVRC2012_val_00046425.png,0.4,0.25,3.1593990325927734,1
ILSVRC2012_val_00018535.png,0.4,0.5,0.2806045114994049,1
ILSVRC2012_val_00016740.png,0.4,0.5,4.193056106567383,1
ILSVRC2012_val_00021755.png,0.4,0.5,5.920609474182129,1
ILSVRC2012_val_00017115.png,0.4,0.5,1.7456092834472656,1
ILSVRC2012_val_00044407.png,0.4,0.5,0.004529217258095741,1
ILSVRC2012_val_00029444.png,0.4,0.5,0.010607055388391018,1
ILSVRC2012_val_00047939.png,0.4,0.5,11.873711585998535,1
ILSVRC2012_val_00046425.png,0.4,0.5,2.151945114135742,1
ILSVRC2012_val_00018535.png,0.4,0.75,0.6526610851287842,1
ILSVRC2012_val_00016740.png,0.4,0.75,4.093496799468994,1
ILSVRC2012_val_00021755.png,0.4,0.75,3.2580204010009766,1
ILSVRC2012_val_00017115.png,0.4,0.75,0.034249577671289444,1
ILSVRC2012_val_00044407.png,0.4,0.75,0.0018017739057540894,1
ILSVRC2012_val_00029444.png,0.4,0.75,0.07388251274824142,1
ILSVRC2012_val_00047939.png,0.4,0.75,3.6147804260253906,1
ILSVRC2012_val_00046425.png,0.4,0.75,0.08770113438367844,1
ILSVRC2012_val_00018535.png,0.4,1.0,0.1841692179441452,1
ILSVRC2012_val_00016740.png,0.4,1.0,3.880361557006836,1
ILSVRC2012_val_00021755.png,0.4,1.0,3.555661678314209,1
ILSVRC2012_val_00017115.png,0.4,1.0,0.055365271866321564,1
ILSVRC2012_val_00044407.png,0.4,1.0,0.0019593106117099524,1
ILSVRC2012_val_00029444.png,0.4,1.0,0.004631387535482645,1
ILSVRC2012_val_00047939.png,0.4,1.0,6.433119773864746,1
ILSVRC2012_val_00046425.png,0.4,1.0,0.6812986731529236,1
ILSVRC2012_val_00018535.png,0.5,0.0,4.691789150238037,1
ILSVRC2012_val_00016740.png,0.5,0.0,3.7882845401763916,1
ILSVRC2012_val_00021755.png,0.5,0.0,7.4447126388549805,1
ILSVRC2012_val_00017115.png,0.5,0.0,7.146880149841309,1
ILSVRC2012_val_00044407.png,0.5,0.0,0.0046953423880040646,1
ILSVRC2012_val_00029444.png,0.5,0.0,0.11159535497426987,1
ILSVRC2012_val_00047939.png,0.5,0.0,2.866400718688965,1
ILSVRC2012_val_00046425.png,0.5,0.0,6.849607944488525,1
ILSVRC2012_val_00018535.png,0.5,0.25,0.5766932964324951,1
ILSVRC2012_val_00016740.png,0.5,0.25,8.380708694458008,1
ILSVRC2012_val_00021755.png,0.5,0.25,2.4351823329925537,1
ILSVRC2012_val_00017115.png,0.5,0.25,3.5776233673095703,1
ILSVRC2012_val_00044407.png,0.5,0.25,0.974061131477356,1
ILSVRC2012_val_00029444.png,0.5,0.25,0.007746654096990824,1
ILSVRC2012_val_00047939.png,0.5,0.25,0.8108487129211426,1
ILSVRC2012_val_00046425.png,0.5,0.25,0.16750109195709229,1
ILSVRC2012_val_00018535.png,0.5,0.5,8.081318855285645,1
ILSVRC2012_val_00016740.png,0.5,0.5,6.549020290374756,1
ILSVRC2012_val_00021755.png,0.5,0.5,4.478535175323486,1
ILSVRC2012_val_00017115.png,0.5,0.5,7.494304656982422,1
ILSVRC2012_val_00044407.png,0.5,0.5,2.4045050144195557,1
ILSVRC2012_val_00029444.png,0.5,0.5,0.007602803874760866,1
ILSVRC2012_val_00047939.png,0.5,0.5,2.0052947998046875,1
ILSVRC2012_val_00046425.png,0.5,0.5,1.3673831224441528,1
ILSVRC2012_val_00018535.png,0.5,0.75,2.598181962966919,1
ILSVRC2012_val_00016740.png,0.5,0.75,3.0786800384521484,1
ILSVRC2012_val_00021755.png,0.5,0.75,0.0871497392654419,1
ILSVRC2012_val_00017115.png,0.5,0.75,0.32791978120803833,1
ILSVRC2012_val_00044407.png,0.5,0.75,7.55841064453125,1
ILSVRC2012_val_00029444.png,0.5,0.75,0.9300031661987305,1
ILSVRC2012_val_00047939.png,0.5,0.75,5.145907878875732,1
ILSVRC2012_val_00046425.png,0.5,0.75,1.7072579860687256,1
ILSVRC2012_val_00018535.png,0.5,1.0,0.1927039921283722,1
ILSVRC2012_val_00016740.png,0.5,1.0,3.533770799636841,1
ILSVRC2012_val_00021755.png,0.5,1.0,12.62807846069336,1
ILSVRC2012_val_00017115.png,0.5,1.0,0.09176242351531982,1
ILSVRC2012_val_00044407.png,0.5,1.0,0.0019368238281458616,1
ILSVRC2012_val_00029444.png,0.5,1.0,0.0036283391527831554,1
ILSVRC2012_val_00047939.png,0.5,1.0,0.14886978268623352,1
ILSVRC2012_val_00046425.png,0.5,1.0,0.18383748829364777,1
ILSVRC2012_val_00042764.png,0.0,0.0,0.07498146593570709,0
ILSVRC2012_val_00008693.png,0.0,0.0,0.03220680356025696,0
ILSVRC2012_val_00030779.png,0.0,0.0,0.03854347765445709,0
ILSVRC2012_val_00011374.png,0.0,0.0,0.05087999999523163,0
ILSVRC2012_val_00039335.png,0.0,0.0,0.049360912293195724,0
ILSVRC2012_val_00034368.png,0.0,0.0,0.03290203586220741,0
ILSVRC2012_val_00043218.png,0.0,0.0,0.1202555000782013,0
ILSVRC2012_val_00001161.png,0.0,0.0,0.00015198028995655477,0
ILSVRC2012_val_00042764.png,0.0,0.25,0.21301572024822235,1
ILSVRC2012_val_00008693.png,0.0,0.25,0.027454428374767303,1
ILSVRC2012_val_00030779.png,0.0,0.25,0.04295731708407402,1
ILSVRC2012_val_00011374.png,0.0,0.25,0.05678584799170494,1
ILSVRC2012_val_00039335.png,0.0,0.25,0.03847568482160568,1
ILSVRC2012_val_00034368.png,0.0,0.25,0.03813333064317703,1
ILSVRC2012_val_00043218.png,0.0,0.25,0.3360491096973419,1
ILSVRC2012_val_00001161.png,0.0,0.25,4.160317621426657e-05,1
ILSVRC2012_val_00042764.png,0.0,0.5,0.16819241642951965,1
ILSVRC2012_val_00008693.png,0.0,0.5,0.032079361379146576,1
ILSVRC2012_val_00030779.png,0.0,0.5,0.020763767883181572,1
ILSVRC2012_val_00011374.png,0.0,0.5,0.03402883931994438,1
ILSVRC2012_val_00039335.png,0.0,0.5,0.038119446486234665,1
ILSVRC2012_val_00034368.png,0.0,0.5,0.021029595285654068,1
ILSVRC2012_val_00043218.png,0.0,0.5,0.11019133776426315,1
ILSVRC2012_val_00001161.png,0.0,0.5,0.0002723561483435333,1
ILSVRC2012_val_00042764.png,0.0,0.75,0.13215215504169464,1
ILSVRC2012_val_00008693.png,0.0,0.75,0.004078761208802462,1
ILSVRC2012_val_00030779.png,0.0,0.75,0.010977590456604958,1
ILSVRC2012_val_00011374.png,0.0,0.75,0.0038091023452579975,1
ILSVRC2012_val_00039335.png,0.0,0.75,0.005624303128570318,1
ILSVRC2012_val_00034368.png,0.0,0.75,0.07810582965612411,1
ILSVRC2012_val_00043218.png,0.0,0.75,0.19619759917259216,1
ILSVRC2012_val_00001161.png,0.0,0.75,3.969590397900902e-05,1
ILSVRC2012_val_00042764.png,0.0,1.0,0.07007472217082977,1
ILSVRC2012_val_00008693.png,0.0,1.0,0.028396908193826675,1
ILSVRC2012_val_00030779.png,0.0,1.0,0.03444596752524376,1
ILSVRC2012_val_00011374.png,0.0,1.0,0.03141336143016815,1
ILSVRC2012_val_00039335.png,0.0,1.0,0.006486670114099979,1
ILSVRC2012_val_00034368.png,0.0,1.0,0.04122459143400192,1
ILSVRC2012_val_00043218.png,0.0,1.0,0.09916266053915024,1
ILSVRC2012_val_00001161.png,0.0,1.0,3.576278118089249e-07,1
ILSVRC2012_val_00042764.png,0.05,0.0,0.11779193580150604,1
ILSVRC2012_val_00008693.png,0.05,0.0,0.06590612232685089,1
ILSVRC2012_val_00030779.png,0.05,0.0,0.042344577610492706,1
ILSVRC2012_val_00011374.png,0.05,0.0,0.06409188359975815,1
ILSVRC2012_val_00039335.png,0.05,0.0,0.07636596262454987,1
ILSVRC2012_val_00034368.png,0.05,0.0,0.03364000841975212,1
ILSVRC2012_val_00043218.png,0.05,0.0,0.8256987929344177,1
ILSVRC2012_val_00001161.png,0.05,0.0,4.482168878894299e-05,1
ILSVRC2012_val_00042764.png,0.05,0.25,0.1287536770105362,1
ILSVRC2012_val_00008693.png,0.05,0.25,0.05370115488767624,1
ILSVRC2012_val_00030779.png,0.05,0.25,0.04179743304848671,1
ILSVRC2012_val_00011374.png,0.05,0.25,0.029704013839364052,1
ILSVRC2012_val_00039335.png,0.05,0.25,0.022813016548752785,1
ILSVRC2012_val_00034368.png,0.05,0.25,0.04838870093226433,1
ILSVRC2012_val_00043218.png,0.05,0.25,0.017740851268172264,1
ILSVRC2012_val_00001161.png,0.05,0.25,4.625213477993384e-05,1
ILSVRC2012_val_00042764.png,0.05,0.5,0.16450464725494385,1
ILSVRC2012_val_00008693.png,0.05,0.5,0.035859983414411545,1
ILSVRC2012_val_00030779.png,0.05,0.5,0.03868041932582855,1
ILSVRC2012_val_00011374.png,0.05,0.5,0.19739185273647308,1
ILSVRC2012_val_00039335.png,0.05,0.5,0.06165562942624092,1
ILSVRC2012_val_00034368.png,0.05,0.5,0.023121515288949013,1
ILSVRC2012_val_00043218.png,0.05,0.5,3.113879680633545,1
ILSVRC2012_val_00001161.png,0.05,0.5,0.00011598391574807465,1
ILSVRC2012_val_00042764.png,0.05,0.75,0.16200804710388184,1
ILSVRC2012_val_00008693.png,0.05,0.75,0.06537283957004547,1
ILSVRC2012_val_00030779.png,0.05,0.75,0.009733832441270351,1
ILSVRC2012_val_00011374.png,0.05,0.75,0.005582457408308983,1
ILSVRC2012_val_00039335.png,0.05,0.75,0.03186680004000664,1
ILSVRC2012_val_00034368.png,0.05,0.75,0.07602186501026154,1
ILSVRC2012_val_00043218.png,0.05,0.75,1.4778337478637695,1
ILSVRC2012_val_00001161.png,0.05,0.75,0.0011923355050384998,1
ILSVRC2012_val_00042764.png,0.05,1.0,0.1997046172618866,1
ILSVRC2012_val_00008693.png,0.05,1.0,0.05085711553692818,1
ILSVRC2012_val_00030779.png,0.05,1.0,0.001604342251084745,1
ILSVRC2012_val_00011374.png,0.05,1.0,0.09059760719537735,1
ILSVRC2012_val_00039335.png,0.05,1.0,0.06668616831302643,1
ILSVRC2012_val_00034368.png,0.05,1.0,0.046806324273347855,1
ILSVRC2012_val_00043218.png,0.05,1.0,0.03707524389028549,1
ILSVRC2012_val_00001161.png,0.05,1.0,0.0005912224878557026,1
ILSVRC2012_val_00042764.png,0.1,0.0,2.890629529953003,1
ILSVRC2012_val_00008693.png,0.1,0.0,0.05487576127052307,1
ILSVRC2012_val_00030779.png,0.1,0.0,0.04208412766456604,1
ILSVRC2012_val_00011374.png,0.1,0.0,1.2156739234924316,1
ILSVRC2012_val_00039335.png,0.1,0.0,0.07266663014888763,1
ILSVRC2012_val_00034368.png,0.1,0.0,0.05009806901216507,1
ILSVRC2012_val_00043218.png,0.1,0.0,1.0930495262145996,1
ILSVRC2012_val_00001161.png,0.1,0.0,0.0010706413304433227,1
ILSVRC2012_val_00042764.png,0.1,0.25,1.2645502090454102,1
ILSVRC2012_val_00008693.png,0.1,0.25,0.07380755245685577,1
ILSVRC2012_val_00030779.png,0.1,0.25,0.03643912076950073,1
ILSVRC2012_val_00011374.png,0.1,0.25,0.014744832180440426,1
ILSVRC2012_val_00039335.png,0.1,0.25,0.050831619650125504,1
ILSVRC2012_val_00034368.png,0.1,0.25,0.03420292213559151,1
ILSVRC2012_val_00043218.png,0.1,0.25,0.4144401252269745,1
ILSVRC2012_val_00001161.png,0.1,0.25,0.0004240567213855684,1
ILSVRC2012_val_00042764.png,0.1,0.5,0.13191816210746765,1
ILSVRC2012_val_00008693.png,0.1,0.5,0.15173712372779846,1
ILSVRC2012_val_00030779.png,0.1,0.5,0.004303005523979664,1
ILSVRC2012_val_00011374.png,0.1,0.5,0.014073650352656841,1
ILSVRC2012_val_00039335.png,0.1,0.5,0.018850233405828476,1
ILSVRC2012_val_00034368.png,0.1,0.5,0.01145842019468546,1
ILSVRC2012_val_00043218.png,0.1,0.5,0.2179124355316162,1
ILSVRC2012_val_00001161.png,0.1,0.5,0.00012158608296886086,1
ILSVRC2012_val_00042764.png,0.1,0.75,0.21376967430114746,1
ILSVRC2012_val_00008693.png,0.1,0.75,0.05308671295642853,1
ILSVRC2012_val_00030779.png,0.1,0.75,0.04225041717290878,1
ILSVRC2012_val_00011374.png,0.1,0.75,0.08773574978113174,1
ILSVRC2012_val_00039335.png,0.1,0.75,0.055018384009599686,1
ILSVRC2012_val_00034368.png,0.1,0.75,0.04633491486310959,1
ILSVRC2012_val_00043218.png,0.1,0.75,0.22505708038806915,1
ILSVRC2012_val_00001161.png,0.1,0.75,7.915183232398704e-05,1
ILSVRC2012_val_00042764.png,0.1,1.0,0.1206192672252655,1
ILSVRC2012_val_00008693.png,0.1,1.0,0.0006242233794182539,1
ILSVRC2012_val_00030779.png,0.1,1.0,0.006990144029259682,1
ILSVRC2012_val_00011374.png,0.1,1.0,0.17658661305904388,1
ILSVRC2012_val_00039335.png,0.1,1.0,0.03444896265864372,1
ILSVRC2012_val_00034368.png,0.1,1.0,0.008674440905451775,1
ILSVRC2012_val_00043218.png,0.1,1.0,2.6978342533111572,1
ILSVRC2012_val_00001161.png,0.1,1.0,0.0004592079494614154,1
ILSVRC2012_val_00042764.png,0.15,0.0,0.1809844672679901,1
ILSVRC2012_val_00008693.png,0.15,0.0,0.03302948921918869,1
ILSVRC2012_val_00030779.png,0.15,0.0,0.03876608610153198,1
ILSVRC2012_val_00011374.png,0.15,0.0,2.3661251068115234,1
ILSVRC2012_val_00039335.png,0.15,0.0,0.05766047537326813,1
ILSVRC2012_val_00034368.png,0.15,0.0,0.028505822643637657,1
ILSVRC2012_val_00043218.png,0.15,0.0,0.05619437247514725,1
ILSVRC2012_val_00001161.png,0.15,0.0,0.00016652150952722877,1
ILSVRC2012_val_00042764.png,0.15,0.25,0.16327399015426636,1
ILSVRC2012_val_00008693.png,0.15,0.25,0.049453385174274445,1
ILSVRC2012_val_00030779.png,0.15,0.25,0.03294932842254639,1
ILSVRC2012_val_00011374.png,0.15,0.25,0.515224039554596,1
ILSVRC2012_val_00039335.png,0.15,0.25,0.025248706340789795,1
ILSVRC2012_val_00034368.png,0.15,0.25,0.036109406501054764,1
ILSVRC2012_val_00043218.png,0.15,0.25,1.7029675245285034,1
ILSVRC2012_val_00001161.png,0.15,0.25,0.0006973695708438754,1
ILSVRC2012_val_00042764.png,0.15,0.5,0.45668816566467285,1
ILSVRC2012_val_00008693.png,0.15,0.5,0.00374770350754261,1
ILSVRC2012_val_00030779.png,0.15,0.5,0.012065169401466846,1
ILSVRC2012_val_00011374.png,0.15,0.5,0.03872308135032654,1
ILSVRC2012_val_00039335.png,0.15,0.5,0.036107681691646576,1
ILSVRC2012_val_00034368.png,0.15,0.5,0.04025611653923988,1
ILSVRC2012_val_00043218.png,0.15,0.5,0.18988683819770813,1
ILSVRC2012_val_00001161.png,0.15,0.5,4.172316494077677e-06,1
ILSVRC2012_val_00042764.png,0.15,0.75,0.3761119544506073,1
ILSVRC2012_val_00008693.png,0.15,0.75,0.012312476523220539,1
ILSVRC2012_val_00030779.png,0.15,0.75,0.028155749663710594,1
ILSVRC2012_val_00011374.png,0.15,0.75,0.0035169196780771017,1
ILSVRC2012_val_00039335.png,0.15,0.75,0.026646526530385017,1
ILSVRC2012_val_00034368.png,0.15,0.75,0.0622006431221962,1
ILSVRC2012_val_00043218.png,0.15,0.75,1.1524109840393066,1
ILSVRC2012_val_00001161.png,0.15,0.75,0.000491021724883467,1
ILSVRC2012_val_00042764.png,0.15,1.0,0.08084779977798462,1
ILSVRC2012_val_00008693.png,0.15,1.0,0.03627554327249527,1
ILSVRC2012_val_00030779.png,0.15,1.0,0.00556692760437727,1
